REPORT_NUMBER,MODE,S4_CRASH_TYPE,QWEN_CLASS,nm_has_bicyclist,nm_has_othercyclist,HOW_MODE_WAS_DETERMINED,CRASH_YEAR,COUNTY_NAME,IN_QWEN_NARRATIVES,SOURCE_FILES,NM_DESCRIPTION_CODES
27635520,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Collier,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27561747,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27921277,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27741005,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Marion,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27715289,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27749996,E-Bike,Head On,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27510595,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Bay,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27707134,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Polk,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27499865,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27673077,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Okeechobee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27721841,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27759972,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Polk,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27418263,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27765517,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27706275,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27752882,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27640865,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,St. Johns,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27486493,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27463421,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Unknown Type of Non-Motorist
27439986,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27431806,E-Scooter,Bicycle,E-scooter,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27667783,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Sarasota,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27748674,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27568641,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27750954,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27718734,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27693445,E-Bike,Single Vehicle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Putnam,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27912782,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27666982,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Sarasota,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27578781,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27599359,E-Scooter,Single Vehicle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27558277,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device | Other Pedestrian
27570767,E-Bike,Single Vehicle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27516591,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Seminole,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27695879,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Okaloosa,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27512445,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Clay,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27571130,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27664188,E-Scooter,Bicycle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27756085,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27787134,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27442325,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27837533,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27719785,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27695856,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Okaloosa,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27871445,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27881549,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Pasco,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27869656,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27706488,E-Bike,Off Road,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27482627,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27665656,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of Motor Vehicle Not in Transport
27423195,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27889469,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27544950,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Marion,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27720804,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27665344,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27562463,E-Scooter,Pedestrian,E-scooter,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27681323,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27432224,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27866437,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27743779,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27684896,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27568125,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27553354,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27419318,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27690745,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Lake,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27765303,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27496874,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Indian River,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27460596,E-Scooter,Single Vehicle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27867714,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27613433,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27500203,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24648356,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24633135,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2022,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24677443,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2022,Monroe,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24817621,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2022,Leon,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
24878116,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
24471285,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2023,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24498682,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2021,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24469519,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2022,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24117722,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2020,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24630779,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2021,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24157960,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2021,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
24010731,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2020,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24473418,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2023,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24820452,E-Bike,Parked Vehicle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2022,Martin,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of Motor Vehicle Not in Transport
24492995,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2022,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24657589,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2021,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24402597,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2021,St. Johns,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24362344,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2021,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24471454,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2023,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24214569,E-Scooter,Pedestrian,E-scooter,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2021,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24483094,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2022,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24101131,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2021,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24310665,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2022,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
24623495,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2022,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24795502,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2021,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24223108,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2021,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24564998,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2022,Escambia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24222451,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2021,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
24027367,E-Bike,Single Vehicle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24473823,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2023,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24026046,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2020,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24474314,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2023,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24228381,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2022,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24086212,E-Scooter,Same Direction Sideswipe,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2021,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
24597736,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2022,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24242977,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2022,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
24690333,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2022,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
24603204,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2022,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
24274092,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2021,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
24631993,Bicycle,Bicycle,Bicyclist,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2023,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
24715144,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2022,Alachua,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
